sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
374801321	72777940	45	F	1	1	X	X
374801322	72777732	16	M	1	2	450122219	X
374801324	72777732	45	F	1	1	X	X
374801331	72781803	16	M	1	2	450121290	X
374801332	72781803	46	M	1	0	X	506095108
374801351	72775546	45	F	1	1	X	X
374801353	72773814	46	M	1	0	X	506107739
374801369	72778914	45	F	1	1	X	X
374801371	72774948	46	M	1	0	X	506101171
374801372	72774948	45	F	1	1	X	X
374801373	72774376	16	M	1	2	450141198	X
374801374	72774376	46	M	1	0	X	506103757
374801375	72774376	45	F	1	1	X	X
374801376	72777364	16	M	1	2	450141198	X
374801377	72777364	46	M	1	0	X	506102067
374801378	72777364	45	F	1	1	X	X
374801383	72779746	46	M	1	0	X	506097870
374801384	72779746	45	F	1	1	X	X
374801389	72770896	46	M	1	0	X	506097808
374801403	72781859	16	M	1	2	450121290	X
374801405	72781859	45	F	1	1	X	X
374801406	72775870	16	M	1	2	450141198	X
374801410	72774998	46	M	1	0	X	506100244
374801411	72774998	45	F	1	1	X	X
374801422	72769238	46	M	1	0	X	506171648
374801424	72778390	16	M	1	2	450122219	X
374801425	72778390	46	M	1	0	X	506101052
374801426	72778390	45	F	1	1	X	X
374801457	72780804	16	M	1	2	450122219	X
374801469	72768692	16	M	1	2	450151502	X
374801472	72771217	16	M	1	2	450152506	X
374801473	72771217	46	M	1	0	X	506098756
374801474	72771217	45	F	1	1	X	X
374801480	72777793	45	F	1	1	X	X
374801482	72780520	46	M	1	0	X	506098451
374801483	72780520	45	F	1	1	X	X
374801484	72776353	16	M	1	2	450141198	X
374801486	72776353	45	F	1	1	X	X
375095221	72779538	27	F	1	1	X	X
375122224	72779094	52	F	1	0	X	506098016
375122225	72779094	20	M	1	2	X	506106845
375122226	72775089	52	F	1	0	X	506103433
375122227	72775089	20	M	1	2	X	506103576
375285614	72778213	58	M	1	0	X	X
375285622	72776515	58	M	1	0	X	X
375285629	72775791	58	M	1	0	X	X
375388699	72775527	52	M	1	0	X	506105672
375388700	72775527	29	M	1	2	X	506102067
375388702	72773194	52	M	1	0	X	506105767
375388703	72773194	29	M	1	2	X	506099469
375388704	72771055	49	F	1	1	X	506097781
375388705	72771055	52	M	1	0	X	506098147
375388709	72774257	29	M	1	2	X	506108811
375388721	72782179	29	M	1	2	X	506096392
375421551	72778808	80	F	1	0	X	X
375421554	72777993	80	F	1	0	X	X
375421557	72778065	80	F	1	0	X	X
375421562	72782574	80	F	1	0	X	X
375466536	72768562	71	F	1	4	X	X
375466538	72768562	40	F	8	1	X	506105157
375466541	72773483	40	F	8	1	X	506107488
375466547	72778398	40	F	8	1	X	506096803
375466551	72781873	71	F	1	4	X	X
375466572	72778252	71	F	1	4	X	X
375466575	72777806	71	F	1	4	X	X
375466584	72775964	71	F	1	4	X	X
375466585	72775964	44	M	1	0	X	X
375466591	72772000	44	M	1	0	X	X
375466592	72772000	40	F	8	1	X	506102067
375466594	72775746	44	M	1	0	X	X
375466595	72775746	40	F	8	1	X	506110787
375750024	72774460	53	F	1	1	X	506102782
375750031	72772287	51	M	1	0	X	506108637
375770183	72773587	35	M	1	0	X	506100652
375770184	72773587	14	F	1	2	450141198	X
375770186	72773587	9	M	1	2	450141197	X
375770187	72773587	2	M	1	2	X	X
375770227	72775797	11	M	1	2	450125489	X
375770229	72775797	2	M	1	2	X	X
375770237	72770349	35	M	1	0	X	506171802
375770238	72770349	14	F	1	2	450152506	X
375770240	72770349	9	M	1	2	450123089	X
375770241	72770349	2	M	1	2	X	X
375770256	72768493	14	F	1	2	450138076	X
375770257	72768493	11	M	1	2	450138075	X
375770260	72768493	34	F	1	1	X	506105672
375804871	72782660	2	F	1	2	X	X
375804876	72772307	26	M	1	1	X	506098957
375804882	72769933	26	M	1	1	X	506171003
375804883	72769933	2	F	1	2	X	X
376078223	72778950	70	M	1	0	X	X
376281922	72781899	57	M	2	0	X	506102914
376281939	72782288	18	M	2	2	450121290	X
376282105	72776182	57	M	2	0	X	506102067
376282154	72776425	54	F	2	1	X	X
376282156	72776425	57	M	2	0	X	506111569
376494231	72771151	26	M	9	0	X	506098841
376494232	72776524	26	M	9	0	X	506103355
376506076	72780607	1	F	1	2	X	X
376506079	72773990	1	F	1	2	X	X
376506094	72782345	1	F	1	2	X	X
376506096	72782345	49	M	1	0	X	X
376506100	72780534	1	F	1	2	X	X
376506101	72780534	41	F	1	1	X	506098173
376506103	72769041	1	F	1	2	X	X
376506105	72769041	49	M	1	0	X	X
376506107	72776480	41	F	1	1	X	506107571
376506108	72776480	49	M	1	0	X	X
376506127	72769398	1	F	1	2	X	X
376506128	72769398	41	F	1	1	X	506108811
376540251	72776159	40	F	1	0	X	506102067
376540252	72776159	14	F	1	2	450141198	X
376674641	72776430	1	F	1	2	X	X
376674644	72776430	7	F	1	2	450125489	X
376674645	72776430	37	M	1	1	X	506112353
376674654	72780818	8	M	1	2	450126098	X
376674657	72780818	5	F	1	2	450117870	X
376674659	72780818	37	M	1	1	X	506096737
376674660	72780818	40	F	1	0	X	506090301
376674661	72776862	8	M	1	2	450125489	X
376674663	72776862	3	M	1	2	X	X
376674664	72776862	5	F	1	2	450152429	X
376674665	72776862	7	F	1	2	450125489	X
376774609	72773105	65	F	1	0	X	506106525
376793833	72771910	82	F	1	1	X	X
376793835	72769598	82	F	1	1	X	X
376793837	72769604	82	F	1	1	X	X
376793838	72769604	84	M	1	0	X	X
376840531	72774364	50	F	1	0	X	506104636
376840534	72769321	30	M	1	2	X	X
376840543	72774018	50	F	1	0	X	506105852
376840544	72774018	30	M	1	2	X	X
376840557	72774823	50	F	1	0	X	506107830
376840558	72774823	30	M	1	2	X	X
376840559	72773545	50	F	1	0	X	506099042
376840560	72773545	30	M	1	2	X	X
376840567	72782326	50	F	1	0	X	506097795
376840568	72782326	30	M	1	2	X	X
376882249	72779046	68	F	1	0	X	X
376882253	72780466	68	F	1	0	X	X
376911465	72771207	8	M	1	2	450117870	X
376911469	72773025	8	M	1	2	450125489	X
376935740	72768738	84	F	1	0	X	X
376935747	72771583	84	F	1	0	X	X
376998981	72771250	73	F	1	0	X	X
377121854	72782543	74	M	1	0	X	X
377121855	72782543	72	F	1	1	X	X
377121858	72775599	74	M	1	0	X	X
377121859	72775599	72	F	1	1	X	X
377121865	72773063	72	F	1	1	X	X
377121866	72775357	74	M	1	0	X	X
377121868	72773581	74	M	1	0	X	X
377121869	72773581	72	F	1	1	X	X
377271264	72773267	1	M	1	2	X	X
377271305	72772619	5	M	1	2	450141197	X
377271307	72772619	30	F	1	1	X	X
377271309	72770823	5	M	1	2	450117870	X
377271310	72770823	32	M	1	0	X	506093345
377271311	72770823	30	F	1	1	X	X
377271313	72769639	5	M	1	2	450123089	X
377271314	72769639	32	M	1	0	X	506092595
377271317	72768669	5	M	1	2	450138075	X
377271318	72768669	32	M	1	0	X	506109752
377271319	72768669	30	F	1	1	X	X
377271320	72768669	1	M	1	2	X	X
377502198	72782241	38	F	1	1	X	506097629
377502205	72777295	48	M	1	0	X	506099034
377502206	72777295	38	F	1	1	X	506107620
377502207	72777295	6	M	1	2	450125489	X
377502208	72769376	8	F	1	2	450123089	X
377502210	72769376	38	F	1	1	X	506171010
377521752	72776849	9	M	1	2	450152429	X
377521775	72777747	43	M	1	0	X	506096534
377521781	72778341	34	F	1	1	X	506102067
377521782	72778341	11	F	1	2	450122221	X
377521783	72778341	43	M	1	0	X	506098066
377570120	72780706	31	M	6	0	X	505915341
377570121	72780706	30	F	6	1	X	506098675
377626792	72779921	30	M	1	10	X	506093946
377626793	72779921	38	F	1	0	X	X
377626794	72778286	30	M	1	10	X	506096377
377902868	72776575	49	M	1	0	X	506104421
377902870	72775922	49	M	1	0	X	506166444
377902875	72769814	49	M	1	0	X	506171015
377979778	72772117	85	M	1	0	X	X
377979783	72773678	84	F	1	1	X	X
377979786	72772269	85	M	1	0	X	X
377979787	72772269	84	F	1	1	X	X
377979788	72771892	85	M	1	0	X	X
378051866	72775812	9	M	1	2	450125488	X
378051869	72775812	7	F	1	2	450125488	X
378051870	72775812	2	M	1	2	X	X
378051896	72769899	9	M	1	2	450123089	X
378051897	72769899	38	M	1	0	X	506110739
378051899	72769899	7	F	1	2	450123089	X
378051911	72772209	9	M	1	2	450141197	X
378051915	72772209	2	M	1	2	X	X
378054012	72772258	11	F	1	2	450141197	X
378054023	72773456	44	M	1	0	X	506106358
378054025	72773456	41	F	1	1	X	506100624
378054026	72773456	15	F	1	2	450141198	X
378054027	72773079	44	M	1	0	X	506106524
378054028	72773079	11	F	1	2	450125489	X
378054030	72773079	15	F	1	2	450141198	X
378054084	72780806	11	F	1	2	450122221	X
378054085	72780806	41	F	1	1	X	506098529
378054108	72770418	11	F	1	2	450152507	X
378121181	72780984	73	F	1	0	X	X
378121184	72776378	73	F	1	0	X	X
378164468	72773021	30	F	1	1	X	506103659
378164469	72773021	31	M	1	0	X	506103744
378171314	72770259	67	M	1	1	X	X
378171344	72777361	67	M	1	1	X	X
378171352	72776708	67	M	1	1	X	X
378171359	72779287	64	F	1	0	X	X
378171361	72770340	64	F	1	0	X	X
378171362	72770340	67	M	1	1	X	X
378171369	72776043	64	F	1	0	X	X
378171370	72776043	67	M	1	1	X	X
378171371	72774834	64	F	1	0	X	X
378171372	72774834	67	M	1	1	X	X
378235722	72771666	76	F	1	0	X	506104407
378456040	72781004	12	M	1	2	450152507	X
378456042	72781004	59	F	1	4	X	506097365
378456044	72773291	12	M	1	2	450125489	X
378456046	72773291	59	F	1	4	X	506105539
378456048	72774750	12	M	1	2	450152429	X
378456049	72774750	11	F	1	2	450152429	X
378456050	72774750	59	F	1	4	X	506102067
378568146	72777031	73	F	1	1	X	X
378568147	72777031	79	M	1	0	X	X
378568148	72768718	73	F	1	1	X	X
378572819	72779019	40	M	2	2	X	506096930
378572821	72779019	65	M	2	1	X	506097508
378572831	72770519	40	M	2	2	X	506174326
378572832	72770519	65	F	1	0	X	X
378572833	72770519	65	M	2	1	X	506097068
378609460	72780587	58	F	1	1	X	X
378609461	72773565	66	M	1	0	X	506103473
378609471	72777330	66	M	1	0	X	506099130
378609472	72777330	58	F	1	1	X	X
378609476	72782021	58	F	1	1	X	X
378609481	72774572	66	M	1	0	X	506104421
378609483	72776241	66	M	1	0	X	506102067
378609484	72776241	58	F	1	1	X	X
378609489	72773516	66	M	1	0	X	506166607
378609490	72773516	58	F	1	1	X	X
378609507	72781537	66	M	1	0	X	506095959
378609511	72775855	66	M	1	0	X	506107851
378609512	72775855	58	F	1	1	X	X
378609513	72778079	66	M	1	0	X	506098687
378609517	72773880	66	M	1	0	X	506106845
378609520	72776098	58	F	1	1	X	X
378609523	72774583	66	M	1	0	X	506166444
378609524	72774583	58	F	1	1	X	X
378856113	72776327	56	M	1	0	X	506102489
378856125	72770037	56	M	1	0	X	506093926
378856133	72774419	56	M	1	0	X	506107944
378856138	72770768	56	M	1	0	X	506098273
378880227	72776683	2	M	1	5	X	X
378880228	72776683	20	F	1	2	X	506103457
378880241	72769385	22	F	1	2	X	X
378880242	72769385	49	F	1	0	X	506098489
378880243	72780692	2	M	1	5	X	X
378880244	72780692	20	F	1	2	X	506099194
378880246	72780692	49	F	1	0	X	506092370
378880252	72774793	20	F	1	2	X	506170859
378880253	72774793	22	F	1	2	X	X
378969965	72773787	42	F	1	1	X	504903401
378969966	72773787	11	F	1	2	450067304	X
378969967	72773787	41	M	1	0	X	506107722
378969971	72777497	42	F	1	1	X	506098602
378969973	72777497	41	M	1	0	X	506098602
378969975	72774356	11	F	1	2	450067304	X
378969976	72774356	41	M	1	0	X	506100725
378969980	72771157	42	F	1	1	X	506098884
378969982	72771157	41	M	1	0	X	506093348
378970001	72775745	42	F	1	1	X	506110768
378970002	72775745	11	F	1	2	450064747	X
378970003	72775745	41	M	1	0	X	506106599
378970006	72774375	41	M	1	0	X	506104375
378970012	72774258	41	M	1	0	X	506109342
378970021	72774025	41	M	1	0	X	506108349
378970031	72779762	42	F	1	1	X	506097864
378970037	72774155	42	F	1	1	X	506101067
378970038	72774155	11	F	1	2	450064747	X
378970039	72774155	41	M	1	0	X	506113170
379198047	72776093	70	M	1	0	X	X
379198048	72776093	42	M	1	2	X	X
379198068	72770395	42	M	1	2	X	X
379340958	72775153	66	F	1	1	X	506099000
379340959	72775153	58	M	1	0	X	506105303
379442472	72782560	79	F	1	1	X	X
379442474	72770872	79	F	1	1	X	X
379442476	72775683	79	F	1	1	X	X
379492220	72776918	65	M	1	0	X	X
379492221	72776918	64	F	1	1	X	X
379492230	72780870	65	M	1	0	X	X
379492234	72769737	65	M	1	0	X	X
379492235	72769737	64	F	1	1	X	X
379671131	72775288	49	M	1	0	X	504906425
379671143	72773589	49	M	1	0	X	506104988
379671146	72775076	47	F	1	1	X	506106845
379671148	72775076	9	M	1	2	450125488	X
379671150	72775262	47	F	1	1	X	506104300
379671154	72770434	47	F	1	1	X	506104300
379671155	72770434	49	M	1	0	X	506096432
379671157	72770434	9	F	1	2	450123089	X
379671159	72774878	49	M	1	0	X	506108159
379671161	72774878	9	F	1	2	450125488	X
379671166	72776959	47	F	1	1	X	506107488
379671167	72776959	49	M	1	0	X	506101979
379671168	72776959	9	M	1	2	450152429	X
379671169	72776959	9	F	1	2	450152429	X
379671170	72780646	47	F	1	1	X	506092158
379671182	72774540	47	F	1	1	X	506102067
379671183	72774540	49	M	1	0	X	506102067
379671184	72774540	9	M	1	2	450125488	X
379671210	72769160	47	F	1	1	X	506098510
379671211	72769160	49	M	1	0	X	506101990
379671215	72775744	49	M	1	0	X	506103085
379671217	72775744	9	F	1	2	450125488	X
379671219	72771541	49	M	1	0	X	506102067
379671221	72771541	9	F	1	2	450138075	X
379671222	72773712	47	F	1	1	X	506103433
379671223	72773712	49	M	1	0	X	506105109
379671224	72773712	9	M	1	2	450141198	X
379671225	72773712	9	F	1	2	450141198	X
379671227	72780596	49	M	1	0	X	506093126
379671228	72780596	9	M	1	2	450126098	X
379671231	72779954	49	M	1	0	X	506100457
379671232	72779954	9	M	1	2	450132407	X
379671238	72770706	47	F	1	1	X	506098829
379671243	72775915	49	M	1	0	X	506102067
379671244	72775915	9	M	1	2	450125489	X
379671245	72775915	9	F	1	2	450125489	X
379841673	72772259	27	M	1	0	X	506100457
379953524	72774597	15	F	6	2	450141198	X
379953550	72774457	59	F	6	1	X	X
379953618	72774471	64	M	6	0	X	X
379972652	72773873	9	M	1	2	450125489	X
379972654	72773873	6	F	1	2	450125489	X
379972675	72768819	33	M	1	0	X	506102731
379972692	72777957	9	M	1	2	450141197	X
379972705	72782618	33	F	1	1	X	X
379972711	72769898	33	M	1	0	X	506107830
379972712	72769898	9	M	1	2	450123089	X
379972713	72769898	33	F	1	1	X	X
379972731	72779906	33	M	1	0	X	506102010
379972732	72779906	9	M	1	2	450132407	X
379972735	72768852	33	M	1	0	X	506102626
379972736	72768852	9	M	1	2	450138075	X
379972738	72768852	6	F	1	2	450138075	X
379972760	72775541	9	M	1	2	450125488	X
380145624	72775910	51	F	1	0	X	506110311
380145630	72782576	51	F	1	0	X	506166566
380291338	72781163	55	M	1	0	X	X
380291353	72772070	55	M	1	0	X	X
380291360	72782175	55	M	1	0	X	X
380463111	72780040	73	M	1	0	X	X
380463115	72772798	73	M	1	0	X	X
380463122	72782318	70	F	1	1	X	X
380463128	72773075	70	F	1	1	X	X
380509043	72769339	29	M	1	10	X	506102010
380509044	72769339	29	F	1	0	X	X
380509045	72769339	4	F	1	2	X	X
380509046	72769339	8	F	1	2	X	X
380509048	72779573	29	F	1	0	X	X
380509050	72779573	8	F	1	2	X	X
380509060	72777093	29	F	1	0	X	X
380509061	72777093	4	F	1	2	X	X
380682899	72772415	55	F	1	0	X	506100457
380722414	72779978	56	M	1	0	X	506092497
380722415	72779978	57	F	1	1	X	506102737
380722421	72775157	57	F	1	1	X	506108526
380812694	72779138	60	F	1	0	X	X
380812698	72775336	60	F	1	0	X	X
380812715	72773089	68	M	1	1	X	X
380812723	72781547	68	M	1	1	X	X
380812729	72769193	68	M	1	1	X	X
380812749	72776239	68	M	1	1	X	X
380812753	72780496	68	M	1	1	X	X
380812763	72780471	68	M	1	1	X	X
380812808	72782518	60	F	1	0	X	X
380812809	72782518	68	M	1	1	X	X
380812814	72771685	60	F	1	0	X	X
380812830	72771760	60	F	1	0	X	X
380812833	72778205	68	M	1	1	X	X
380832381	72769910	43	M	1	0	X	506171010
380832382	72781458	43	M	1	0	X	506095229
380832386	72778178	43	M	1	0	X	506092840
380832391	72773838	43	M	1	0	X	506104258
380998694	72775394	15	M	1	2	450121290	X
380998695	72775394	47	M	1	0	X	X
380998697	72775394	46	F	1	1	X	506105303
380998722	72781143	15	M	1	2	450121290	X
380998724	72781143	11	F	1	2	450053385	X
380998738	72781169	15	M	1	2	450121290	X
380998740	72781169	11	F	1	2	450053385	X
380998774	72778489	15	M	1	2	450122219	X
380998775	72778489	47	M	1	0	X	X
380998776	72778489	11	F	1	2	450053385	X
380998782	72775213	15	M	1	2	450123091	X
380998783	72775213	47	M	1	0	X	X
380998799	72772853	47	M	1	0	X	X
380998800	72772853	11	F	1	2	450067304	X
380998802	72775231	15	M	1	2	450141198	X
380998804	72775231	11	F	1	2	450067304	X
381180629	72782162	48	M	1	0	X	506093627
381180630	72782162	46	F	1	1	X	506092595
381180631	72776264	19	M	1	2	X	506106978
381180632	72776264	17	F	1	2	450141198	506099494
381180633	72776264	48	M	1	0	X	506094615
381180665	72781237	48	M	1	0	X	506098526
381197703	72775672	10	M	1	2	450125489	X
381197710	72773359	50	F	1	1	X	506102335
381197711	72773359	53	M	1	0	X	506099404
381197712	72773359	10	M	1	2	450141197	X
381294455	72781933	61	M	1	0	X	X
381294475	72778991	61	M	1	0	X	X
381294482	72769618	59	F	1	9	X	X
381325039	72775218	38	F	1	0	X	506106311
381361395	72781146	69	F	1	1	X	506096395
381361396	72781146	69	M	1	0	X	506096786
381361404	72776523	69	M	1	0	X	506102489
381361409	72774531	69	F	1	1	X	506103627
381361410	72774531	69	M	1	0	X	506100081
381361417	72773790	69	F	1	1	X	506108630
381686877	72774218	52	F	1	1	X	X
381686878	72774218	50	M	1	0	X	506102067
381806121	72775949	59	F	1	1	X	506103433
381806127	72774086	59	F	1	1	X	506110580
381806135	72777229	59	F	1	1	X	506103627
381806136	72777229	57	M	1	0	X	506099025
381806143	72776305	59	F	1	1	X	506108645
381806144	72776305	57	M	1	0	X	506105303
381914218	72780165	36	M	1	7	X	506092882
381914219	72780165	8	F	1	2	450116183	X
381914220	72780165	11	M	1	2	450141197	X
381914229	72769758	5	F	1	2	X	X
381914230	72769758	36	M	1	7	X	506171015
381914231	72769758	8	F	1	2	450123089	X
382008111	72773919	43	F	1	1	X	506102717
382008112	72773919	48	M	1	0	X	506101223
382008122	72778901	18	M	1	2	450053385	506098038
382008123	72778901	43	F	1	1	X	506098016
382008124	72778901	48	M	1	0	X	506098066
382008140	72782325	18	M	1	2	450051764	506095014
382008142	72782325	48	M	1	0	X	506097508
382043705	72775736	49	F	1	1	X	X
382043706	72775736	48	M	1	0	X	506099475
382043707	72776922	49	F	1	1	X	X
382043708	72776922	48	M	1	0	X	506097808
382137052	72776672	63	F	1	1	X	X
382221818	72769721	9	M	1	2	450123089	X
382221821	72769721	40	M	1	0	X	506098841
382221843	72774970	9	F	1	2	450125489	X
382221848	72772569	38	F	1	1	X	506101429
382221849	72772569	40	M	1	0	X	506099007
382221850	72778125	9	M	1	2	450123089	X
382221853	72778125	40	M	1	0	X	506101021
382221870	72776581	9	M	1	2	450152429	X
382221871	72776581	9	F	1	2	450152429	X
382221899	72782197	9	F	1	2	450113253	X
382221901	72782197	40	M	1	0	X	506096443
382221907	72775666	9	F	1	2	450125488	X
382221909	72775666	40	M	1	0	X	506110518
382221911	72772942	9	F	1	2	450125489	X
382221919	72780956	9	F	1	2	450132407	X
382221920	72780956	38	F	1	1	X	506097391
382221934	72772579	9	M	1	2	450141198	X
382221935	72772579	9	F	1	2	450141198	X
382221937	72772579	40	M	1	0	X	506105109
382221938	72774938	9	M	1	2	450125488	X
382221939	72774938	9	F	1	2	450125488	X
382221941	72774938	40	M	1	0	X	506104992
382493973	72772335	67	F	1	0	X	X
382493974	72772335	87	M	1	1	X	X
382493983	72779224	67	F	1	0	X	X
382493984	72779224	87	M	1	1	X	X
382493985	72780424	67	F	1	0	X	X
382493996	72772973	87	M	1	1	X	X
382519581	72769008	10	F	6	2	450141197	X
382519582	72769008	7	M	6	2	450141197	X
382519584	72769008	34	F	6	1	X	506168691
382519585	72769008	48	M	6	0	X	508090760
382519617	72777126	7	M	6	2	450152429	X
382519619	72777126	34	F	6	1	X	506106845
382519620	72777126	48	M	6	0	X	506168827
382519656	72769302	10	F	6	2	450138075	X
382519658	72769302	15	M	6	2	450138076	X
382519659	72769302	34	F	6	1	X	506111603
382691458	72773283	24	F	1	1	X	506108713
382691461	72770571	25	M	1	0	X	506097755
382774413	72780532	71	M	1	1	X	X
382774417	72772392	71	M	1	1	X	X
382855182	72769169	30	M	1	0	X	506102708
382855202	72771705	30	M	1	0	X	506102814
382855203	72771705	35	F	1	10	X	X
382855204	72771705	10	M	1	12	450141197	X
382855205	72771705	8	M	1	12	450141197	X
382982691	72772261	10	F	1	12	450141197	X
382982693	72772261	26	M	1	0	X	506110429
382982695	72781783	7	F	1	12	450132407	X
382982696	72781783	10	F	1	12	450132407	X
382982700	72769511	7	F	1	12	450123089	X
382982703	72769511	26	M	1	0	X	506170986
382982710	72775971	7	F	1	12	450125488	X
382982712	72775971	13	M	1	12	450125489	X
382982760	72769033	7	F	1	12	450138075	X
382982761	72769033	10	F	1	12	450138075	X
382982765	72771695	7	F	1	12	450141197	X
382982768	72771695	26	M	1	0	X	506099490
382982779	72777237	32	F	1	10	X	506099918
382982780	72777237	7	F	1	12	450152429	X
382982781	72777237	10	F	1	12	450152429	X
382982782	72777237	13	M	1	12	450125489	X
382982783	72777237	26	M	1	0	X	506099823
382982809	72780854	32	F	1	10	X	506105486
382982810	72780854	7	F	1	12	450126098	X
382982811	72780854	10	F	1	12	450126098	X
382982812	72780854	13	M	1	12	450122221	X
382982826	72776727	10	F	1	12	450152429	X
382982828	72776727	26	M	1	0	X	506103576
382982834	72770334	32	F	1	10	X	506171010
382982836	72770334	10	F	1	12	450123089	X
382982837	72770334	13	M	1	12	450141197	X
382982838	72770334	26	M	1	0	X	506093029
382982849	72777479	32	F	1	10	X	506102717
382982850	72777479	7	F	1	12	450152429	X
382982851	72777479	10	F	1	12	450152429	X
382982852	72777479	13	M	1	12	450125489	X
382982853	72777479	26	M	1	0	X	506099408
382982854	72775789	32	F	1	10	X	506103422
382982856	72775789	10	F	1	12	450125488	X
382982865	72780997	7	F	1	12	450132407	X
382982866	72780997	10	F	1	12	450132407	X
382982867	72780997	13	M	1	12	450113253	X
382982869	72773561	32	F	1	10	X	506100421
382982870	72773561	7	F	1	12	450141197	X
382982871	72773561	10	F	1	12	450141197	X
382982874	72775715	32	F	1	10	X	506108356
382982877	72775715	13	M	1	12	450125489	X
382982889	72772533	32	F	1	10	X	506105450
382982891	72772533	10	F	1	12	450141197	X
382982892	72772533	13	M	1	12	450141197	X
382982893	72772533	26	M	1	0	X	506102067
382982897	72771120	13	M	1	12	450152507	X
